id,Geographic Area Name,Total population,Median age (years),Sex ratio (males per 100 females),Age dependency ratio,Occupied housing units,Owner-occupied housing units,Renter-occupied housing units,Households below poverty level (12 months),Median household income (2018 inflation adjusted),Households receiving food stamps (12 months),Families,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Some other race alone,Hispanic or Latino,white_pop_%,black_pop_%,native_american_pop_%,asian_pop_%,other_race_%,hispanic_pop_%,%_owner_housing,%_rental_housing
1400000US36029007700,"Census Tract 77, Erie County, New York",4403,40.7,86.8,54.4,2240,1436,804,348,45500.0,191,1191,4202,36,0,0,21,178,0.9543493072904837,0.008176243470361118,0.0,0.0,0.0047694753577106515,0.04042698160345219,0.6410714285714286,0.35892857142857143
1400000US36029007800,"Census Tract 78, Erie County, New York",5151,48.8,95.0,61.0,2329,1767,562,250,56089.0,153,1483,4796,0,58,39,18,78,0.9310813434284605,0.0,0.011259949524364201,0.007571345369831101,0.0034944670937682005,0.015142690739662202,0.7586947187634178,0.24130528123658224
1400000US36029007901,"Census Tract 79.01, Erie County, New York",2993,39.3,103.7,52.4,1394,815,579,113,63989.0,25,825,2488,228,7,187,0,85,0.8312729702639492,0.07617774807885065,0.0023387905111927833,0.06247911794186435,0.0,0.028399599064483794,0.5846484935437589,0.415351506456241
1400000US36029007902,"Census Tract 79.02, Erie County, New York",6023,47.1,90.7,71.5,2572,2201,371,174,60538.0,32,1778,5314,480,20,187,0,118,0.8822845757927943,0.07969450439980076,0.0033206043499916984,0.03104765067242238,0.0,0.01959156566495102,0.8557542768273717,0.1442457231726283
1400000US36029007903,"Census Tract 79.03, Erie County, New York",3380,43.6,85.5,66.3,1485,1306,179,54,66250.0,39,851,2999,61,0,67,27,110,0.8872781065088757,0.01804733727810651,0.0,0.01982248520710059,0.007988165680473372,0.03254437869822485,0.8794612794612795,0.12053872053872054
1400000US36029007904,"Census Tract 79.04, Erie County, New York",3276,42.6,87.3,78.3,1396,1128,268,60,62350.0,10,853,3150,24,0,67,26,44,0.9615384615384616,0.007326007326007326,0.0,0.020451770451770452,0.007936507936507936,0.013431013431013432,0.8080229226361032,0.19197707736389685
1400000US36029007905,"Census Tract 79.05, Erie County, New York",4574,48.7,87.7,60.6,2120,1676,444,92,69004.0,0,1275,4190,152,0,38,0,375,0.9160472234368168,0.03323130738959335,0.0,0.008307826847398338,0.0,0.0819851333624836,0.7905660377358491,0.20943396226415095
1400000US36029008001,"Census Tract 80.01, Erie County, New York",6004,37.4,83.0,79.1,2346,1945,401,267,64632.0,167,1643,4720,1085,0,0,93,531,0.7861425716189208,0.1807128580946036,0.0,0.0,0.015489673550966023,0.08844103930712859,0.829070758738278,0.17092924126172207
1400000US36029008002,"Census Tract 80.02, Erie County, New York",5286,44.8,81.7,59.0,2466,1915,551,248,54842.0,21,1377,5231,53,0,0,2,38,0.9895951570185395,0.0100264850548619,0.0,0.0,0.00037835792659856227,0.007188800605372683,0.7765612327656123,0.22343876723438766
1400000US36029008003,"Census Tract 80.03, Erie County, New York",4621,41.1,95.7,57.7,1998,1681,317,147,60985.0,95,1206,4057,225,0,82,92,275,0.8779484959965376,0.04869075957584938,0.0,0.017745076823198442,0.01990911058212508,0.05951092837048258,0.8413413413413413,0.15865865865865866
1400000US36029008101,"Census Tract 81.01, Erie County, New York",5688,46.4,91.5,66.9,2976,1942,1034,237,51771.0,177,1343,5169,141,19,91,166,278,0.9087552742616034,0.024789029535864978,0.003340365682137834,0.0159985935302391,0.029184247538677918,0.048874824191279885,0.6525537634408602,0.3474462365591398
1400000US36029008102,"Census Tract 81.02, Erie County, New York",4306,46.1,84.3,72.8,2014,1702,312,160,75127.0,51,1164,4120,104,11,29,0,96,0.9568044588945657,0.024152345564328843,0.0025545750116117046,0.006734788666976312,0.0,0.02229447282861124,0.8450844091360477,0.15491559086395235
1400000US36029008201,"Census Tract 82.01, Erie County, New York",2520,46.1,86.8,72.0,1129,876,253,130,51958.0,35,641,2373,58,10,22,20,113,0.9416666666666667,0.023015873015873017,0.003968253968253968,0.00873015873015873,0.007936507936507936,0.04484126984126984,0.7759078830823738,0.2240921169176262
1400000US36029008202,"Census Tract 82.02, Erie County, New York",3737,45.1,74.8,59.2,1825,929,896,310,43528.0,198,766,3491,90,22,40,16,70,0.9341717955579342,0.024083489430024082,0.005887075194005887,0.010703773080010704,0.004281509232004281,0.018731602890018732,0.5090410958904109,0.49095890410958903
1400000US36029008300,"Census Tract 83, Erie County, New York",2285,32.2,82.7,83.2,1064,231,833,418,24054.0,368,471,1330,308,6,0,247,458,0.5820568927789934,0.13479212253829323,0.00262582056892779,0.0,0.10809628008752735,0.20043763676148796,0.21710526315789475,0.7828947368421053
1400000US36029008400,"Census Tract 84, Erie County, New York",2587,35.7,98.5,69.2,1008,794,214,173,50429.0,135,631,2035,101,10,197,46,75,0.7866254348666409,0.03904136064940085,0.003865481252415926,0.07614998067259374,0.01778121376111326,0.028991109393119444,0.7876984126984127,0.2123015873015873
1400000US36029008500,"Census Tract 85, Erie County, New York",2479,43.8,84.6,52.6,1190,742,448,81,70357.0,72,612,2254,143,0,12,0,143,0.9092375958047599,0.057684550221863654,0.0,0.004840661557079467,0.0,0.057684550221863654,0.6235294117647059,0.3764705882352941
1400000US36029008600,"Census Tract 86, Erie County, New York",4501,45.9,91.7,63.9,2158,1407,751,197,63447.0,125,1188,4124,171,0,39,0,34,0.9162408353699178,0.037991557431681845,0.0,0.008664741168629194,0.0,0.007553876916240835,0.6519925857275255,0.3480074142724745
1400000US36029008700,"Census Tract 87, Erie County, New York",4737,41.8,103.1,50.7,2091,1530,561,159,73004.0,119,1227,4398,274,45,20,0,142,0.928435718809373,0.05784251636056576,0.009499683343888538,0.004222081486172683,0.0,0.02997677855182605,0.7317073170731707,0.2682926829268293
1400000US36029008800,"Census Tract 88, Erie County, New York",3474,38.7,89.0,52.2,1570,1274,296,97,56681.0,42,878,3035,321,0,22,33,78,0.8736327000575705,0.0924006908462867,0.0,0.0063327576280944155,0.009499136442141624,0.022452504317789293,0.8114649681528663,0.18853503184713377
1400000US36029008900,"Census Tract 89, Erie County, New York",4164,44.1,74.4,75.7,1864,1372,492,125,73176.0,38,1066,3870,113,28,63,14,105,0.9293948126801153,0.027137367915465897,0.0067243035542747355,0.015129682997118156,0.0033621517771373678,0.02521613832853026,0.7360515021459227,0.26394849785407726
1400000US36029009004,"Census Tract 90.04, Erie County, New York",3451,43.5,94.8,66.8,1526,1321,205,102,86953.0,32,949,3060,172,0,120,9,82,0.8866995073891626,0.049840625905534626,0.0,0.034772529701535784,0.002607939727615184,0.023761228629382788,0.8656618610747051,0.1343381389252949
1400000US36029009006,"Census Tract 90.06, Erie County, New York",7373,43.8,89.5,70.5,3220,2398,822,237,82695.0,44,2099,6223,291,53,666,36,247,0.844025498440255,0.0394683303946833,0.007188390071883901,0.0903295809032958,0.004882680048826801,0.033500610335006106,0.7447204968944099,0.25527950310559006
1400000US36029009007,"Census Tract 90.07, Erie County, New York",7466,46.5,99.6,86.3,2680,2640,40,85,145862.0,0,2230,6412,162,0,776,37,180,0.8588266809536566,0.021698365925529064,0.0,0.10393785159389231,0.004955799624966515,0.02410929547281007,0.9850746268656716,0.014925373134328358
1400000US36029009008,"Census Tract 90.08, Erie County, New York",5261,59.2,71.9,146.0,2679,1583,1096,142,74090.0,20,1217,4477,99,0,371,168,207,0.8509789013495533,0.018817715263257935,0.0,0.07051891275422924,0.03193309256795286,0.03934613191408477,0.5908921239268383,0.4091078760731616
1400000US36029009009,"Census Tract 90.09, Erie County, New York",5280,44.3,94.1,61.9,2218,1686,532,67,104423.0,28,1546,4589,48,0,428,77,96,0.8691287878787879,0.00909090909090909,0.0,0.08106060606060606,0.014583333333333334,0.01818181818181818,0.7601442741208295,0.23985572587917042
1400000US36029009010,"Census Tract 90.10, Erie County, New York",5990,42.0,86.1,79.9,2116,1764,352,115,121944.0,68,1649,4777,192,0,816,20,159,0.7974958263772955,0.032053422370617694,0.0,0.1362270450751252,0.00333889816360601,0.02654424040066778,0.833648393194707,0.166351606805293
1400000US36029009104,"Census Tract 91.04, Erie County, New York",4310,46.6,84.6,78.0,1734,1587,147,8,104500.0,8,1187,3977,75,0,170,26,77,0.922737819025522,0.01740139211136891,0.0,0.03944315545243619,0.0060324825986078886,0.01786542923433875,0.9152249134948097,0.0847750865051903
1400000US36029009106,"Census Tract 91.06, Erie County, New York",3042,42.7,122.5,59.4,1165,926,239,94,75625.0,29,794,2817,90,0,122,0,166,0.9260355029585798,0.029585798816568046,0.0,0.040105193951347796,0.0,0.05456936226166995,0.7948497854077253,0.20515021459227467
1400000US36029009107,"Census Tract 91.07, Erie County, New York",5132,34.3,95.8,62.0,2061,1112,949,338,59058.0,185,1337,3359,1167,0,183,134,494,0.6545206547155106,0.22739672642244738,0.0,0.035658612626656275,0.026110678098207326,0.09625876851130163,0.53954391072295,0.46045608927704995
1400000US36029009109,"Census Tract 91.09, Erie County, New York",3056,49.3,99.3,63.9,1286,1010,276,180,55833.0,15,768,2278,124,0,555,53,113,0.7454188481675392,0.04057591623036649,0.0,0.18160994764397906,0.017342931937172776,0.03697643979057592,0.7853810264385692,0.21461897356143078
1400000US36029009110,"Census Tract 91.10, Erie County, New York",5759,19.5,108.0,2.2,6,0,6,6,,4,0,3121,804,0,1268,314,677,0.5419343636047925,0.1396075707588123,0.0,0.22017711408230595,0.054523354749088385,0.11755513109914915,0.0,1.0
1400000US36029009112,"Census Tract 91.12, Erie County, New York",3033,63.9,55.8,147.2,1584,506,1078,298,26149.0,210,532,2769,77,5,127,0,119,0.9129574678536103,0.025387405209363667,0.0016485328058028356,0.04187273326739202,0.0,0.03923508077810749,0.3194444444444444,0.6805555555555556
1400000US36029009113,"Census Tract 91.13, Erie County, New York",6883,49.4,100.8,81.6,2646,2602,44,59,117955.0,0,2111,6176,347,13,300,0,35,0.8972831614121749,0.05041406363504286,0.0018887113177393578,0.04358564579398518,0.0,0.005084992009298271,0.983371126228269,0.016628873771730914
1400000US36029009114,"Census Tract 91.14, Erie County, New York",4362,42.9,97.0,82.7,1674,1438,236,132,84087.0,40,1242,3625,160,0,505,0,55,0.8310408069692802,0.036680421824850984,0.0,0.11577258138468592,0.0,0.012608895002292526,0.8590203106332138,0.14097968936678615
1400000US36029009115,"Census Tract 91.15, Erie County, New York",3776,26.0,107.6,26.6,1836,639,1197,585,33779.0,73,472,1858,309,53,1370,49,120,0.4920550847457627,0.08183262711864407,0.014036016949152543,0.3628177966101695,0.012976694915254237,0.03177966101694915,0.3480392156862745,0.6519607843137255
1400000US36029009116,"Census Tract 91.16, Erie County, New York",5364,32.6,117.9,46.0,2252,1005,1247,445,51538.0,42,1174,4028,443,0,725,27,222,0.7509321401938852,0.0825876211782252,0.0,0.13516032811334824,0.0050335570469798654,0.04138702460850112,0.4462699822380107,0.5537300177619894
1400000US36029009200,"Census Tract 92, Erie County, New York",4002,40.9,83.7,46.3,2076,971,1105,496,47500.0,61,1006,2726,442,21,626,81,102,0.6811594202898551,0.11044477761119441,0.005247376311844078,0.15642178910544727,0.020239880059970013,0.025487256371814093,0.46772639691714835,0.5322736030828517
1400000US36029009301,"Census Tract 93.01, Erie County, New York",5286,33.6,87.6,48.2,2241,1219,1022,570,46250.0,380,1394,3324,849,45,861,73,437,0.6288308740068105,0.16061293984108968,0.00851305334846765,0.16288308740068105,0.013810064320847523,0.08267120696178584,0.5439535921463632,0.45604640785363676
1400000US36029009302,"Census Tract 93.02, Erie County, New York",2657,40.5,77.0,64.3,1123,956,167,81,62379.0,61,635,1994,283,93,105,0,4,0.750470455400828,0.10651110274745954,0.03500188182160331,0.039518253669552125,0.0,0.0015054572826496049,0.8512911843276937,0.14870881567230632
1400000US36029009401,"Census Tract 94.01, Erie County, New York",6019,36.1,96.4,51.3,2325,1772,553,357,78188.0,131,1454,4816,525,8,156,137,421,0.8001329124439276,0.08722379132746304,0.0013291244392756273,0.02591792656587473,0.022761256022595114,0.06994517361687988,0.7621505376344087,0.2378494623655914
1400000US36029009402,"Census Tract 94.02, Erie County, New York",4415,44.3,74.3,80.4,1947,1654,293,104,91422.0,8,1133,3978,188,40,64,0,137,0.9010192525481314,0.04258210645526614,0.009060022650056626,0.0144960362400906,0.0,0.03103057757644394,0.8495120698510529,0.1504879301489471
1400000US36029009501,"Census Tract 95.01, Erie County, New York",5395,43.1,84.6,67.0,2193,1961,232,68,93697.0,0,1576,4450,699,0,74,4,255,0.82483781278962,0.12956441149212233,0.0,0.013716404077849862,0.0007414272474513438,0.047265987025023166,0.8942088463292294,0.10579115367077063
1400000US36029009502,"Census Tract 95.02, Erie County, New York",6669,43.9,89.8,65.2,2871,2020,851,251,67687.0,61,1749,5948,471,51,47,63,215,0.8918878392562604,0.07062528115159694,0.007647323436797121,0.007047533363322837,0.009446693657219974,0.03223871644924276,0.7035876001393243,0.29641239986067575
1400000US36029009600,"Census Tract 96, Erie County, New York",6807,49.7,87.4,100.3,3235,1496,1739,505,61855.0,269,1639,6073,342,4,379,4,198,0.8921698251799618,0.0502423975319524,0.0005876303804906713,0.05567797855149111,0.0005876303804906713,0.02908770383428823,0.4624420401854714,0.5375579598145286
1400000US36029009701,"Census Tract 97.01, Erie County, New York",2885,47.1,94.9,71.8,1284,983,301,60,61724.0,8,831,2619,117,0,36,0,11,0.9077989601386481,0.04055459272097054,0.0,0.012478336221837088,0.0,0.0038128249566724438,0.7655763239875389,0.23442367601246106
1400000US36029009702,"Census Tract 97.02, Erie County, New York",4652,41.4,97.5,64.7,1981,1632,349,123,60179.0,57,1234,4440,67,0,27,14,99,0.9544282029234737,0.014402407566638005,0.0,0.005803955288048152,0.0030094582975064487,0.02128116938950989,0.8238263503281171,0.1761736496718829
1400000US36029009800,"Census Tract 98, Erie County, New York",1666,43.3,129.8,63.3,772,483,289,61,51964.0,24,345,1637,6,8,0,7,42,0.982593037214886,0.003601440576230492,0.004801920768307323,0.0,0.004201680672268907,0.025210084033613446,0.6256476683937824,0.3743523316062176
1400000US36029009900,"Census Tract 99, Erie County, New York",3584,47.2,99.7,51.5,1640,1052,588,277,44833.0,183,921,3221,178,0,117,13,93,0.8987165178571429,0.04966517857142857,0.0,0.03264508928571429,0.003627232142857143,0.025948660714285716,0.6414634146341464,0.35853658536585364
1400000US36029010001,"Census Tract 100.01, Erie County, New York",2980,40.5,93.9,55.0,1269,1028,241,65,54896.0,20,769,2624,122,0,105,38,99,0.8805369127516779,0.04093959731543624,0.0,0.03523489932885906,0.012751677852348993,0.03322147651006711,0.8100866824271079,0.18991331757289204
1400000US36029010002,"Census Tract 100.02, Erie County, New York",4446,47.8,79.7,73.8,2185,1598,587,256,42538.0,182,1144,4061,245,0,55,51,51,0.9134053081421503,0.05510571300044984,0.0,0.012370670265407108,0.011470985155195682,0.011470985155195682,0.731350114416476,0.26864988558352404
1400000US36029010003,"Census Tract 100.03, Erie County, New York",3658,37.8,102.8,55.7,1633,1133,500,109,49519.0,22,949,2882,639,0,121,0,46,0.7878622197922361,0.1746856205576818,0.0,0.0330781848004374,0.0,0.012575177692728267,0.6938150642988365,0.3061849357011635
1400000US36029010101,"Census Tract 101.01, Erie County, New York",4491,35.2,92.9,58.1,2000,1782,218,189,58614.0,76,1122,3968,261,14,78,60,188,0.8835448675128034,0.05811623246492986,0.0031173458027165444,0.01736806947227789,0.013360053440213761,0.04186150077933645,0.891,0.109
1400000US36029010102,"Census Tract 101.02, Erie County, New York",3792,29.4,79.7,45.8,1823,565,1258,435,34244.0,322,951,2258,1118,0,70,9,175,0.5954641350210971,0.29483122362869196,0.0,0.018459915611814346,0.0023734177215189874,0.04614978902953586,0.3099286889742183,0.6900713110257817
1400000US36029010103,"Census Tract 101.03, Erie County, New York",3777,41.7,93.8,44.8,1748,1281,467,120,56379.0,19,896,3544,192,0,0,1,10,0.9383108287000265,0.050833995234312944,0.0,0.0,0.00026476039184537993,0.0026476039184537992,0.732837528604119,0.267162471395881
1400000US36029010201,"Census Tract 102.01, Erie County, New York",2731,41.8,99.6,51.8,1243,915,328,97,59767.0,52,749,1905,706,0,0,99,49,0.6975466861955327,0.25851336506774075,0.0,0.0,0.03625045770779934,0.01794214573416331,0.7361222847948512,0.26387771520514886
1400000US36029010202,"Census Tract 102.02, Erie County, New York",3784,32.9,80.4,34.3,1299,931,368,276,45186.0,98,754,1567,1578,0,374,66,154,0.4141120507399577,0.41701902748414377,0.0,0.09883720930232558,0.01744186046511628,0.040697674418604654,0.7167051578137028,0.28329484218629714
1400000US36029010300,"Census Tract 103, Erie County, New York",1223,35.8,87.9,53.8,498,331,167,46,41066.0,31,300,495,641,0,27,18,82,0.40474243663123466,0.5241210139002453,0.0,0.022076860179885527,0.014717906786590351,0.06704824202780049,0.6646586345381527,0.3353413654618474
1400000US36029010400,"Census Tract 104, Erie County, New York",2114,34.2,108.3,59.1,849,461,388,177,42750.0,116,555,1101,753,25,60,1,76,0.52081362346263,0.3561967833491012,0.011825922421948912,0.02838221381267739,0.0004730368968779565,0.03595080416272469,0.5429917550058893,0.45700824499411075
1400000US36029010500,"Census Tract 105, Erie County, New York",2559,35.3,80.1,47.7,1081,744,337,121,51728.0,59,630,1540,908,8,25,0,89,0.6017975771785854,0.35482610394685427,0.0031262211801484957,0.009769441187964049,0.0,0.03477921062915201,0.6882516188714154,0.31174838112858466
1400000US36029010600,"Census Tract 106, Erie County, New York",2586,42.2,86.4,55.1,1138,781,357,122,52143.0,86,698,2185,224,14,107,17,70,0.8449342614075793,0.08662026295436968,0.005413766434648105,0.04137664346481052,0.006573859242072699,0.027068832173240527,0.6862917398945518,0.31370826010544817
1400000US36029010700,"Census Tract 107, Erie County, New York",2293,41.7,88.0,53.4,1053,815,238,132,46116.0,63,625,1821,230,19,107,0,55,0.7941561273440907,0.1003052769297863,0.008286088094199739,0.04666375926733537,0.0,0.02398604448320977,0.7739791073124407,0.22602089268755934
1400000US36029010803,"Census Tract 108.03, Erie County, New York",1989,56.2,78.2,84.3,851,638,213,44,59375.0,28,520,1916,38,0,0,0,74,0.963298139768728,0.019105077928607342,0.0,0.0,0.0,0.03720462543991956,0.7497062279670975,0.2502937720329025
1400000US36029010804,"Census Tract 108.04, Erie County, New York",3999,47.7,81.5,66.1,1819,1250,569,224,60318.0,35,1108,3783,122,0,14,29,71,0.945986496624156,0.030507626906726683,0.0,0.003500875218804701,0.007251812953238309,0.017754438609652413,0.6871907641561298,0.31280923584387027
1400000US36029010805,"Census Tract 108.05, Erie County, New York",4838,48.9,112.7,53.5,2120,1792,328,114,67460.0,0,1274,4741,9,0,35,0,118,0.9799503927242662,0.0018602728400165358,0.0,0.007234394377842084,0.0,0.024390243902439025,0.8452830188679246,0.15471698113207547
1400000US36029010807,"Census Tract 108.07, Erie County, New York",4808,48.6,98.8,76.2,2308,1437,871,280,46304.0,155,1298,3945,370,12,377,47,89,0.8205074875207987,0.07695507487520799,0.0024958402662229617,0.07841098169717138,0.009775374376039933,0.0185108153078203,0.6226169844020797,0.37738301559792026
1400000US36029010808,"Census Tract 108.08, Erie County, New York",3704,39.8,93.6,48.9,1795,756,1039,177,51194.0,76,867,3002,256,0,370,33,122,0.8104751619870411,0.06911447084233262,0.0,0.09989200863930886,0.008909287257019439,0.032937365010799136,0.4211699164345404,0.5788300835654596
1400000US36029010809,"Census Tract 108.09, Erie County, New York",3243,46.7,105.5,57.8,1279,1174,105,63,88750.0,25,1009,3130,42,0,6,0,184,0.9651557200123343,0.012950971322849213,0.0,0.0018501387604070306,0.0,0.05673758865248227,0.9179046129788898,0.08209538702111024
1400000US36029010901,"Census Tract 109.01, Erie County, New York",2491,43.2,119.7,64.2,1110,964,146,125,49015.0,20,694,2390,21,0,6,44,70,0.9594540345242875,0.008430349257326376,0.0,0.0024086712163789645,0.017663588920112404,0.028101164191087918,0.8684684684684685,0.13153153153153152
1400000US36029010902,"Census Tract 109.02, Erie County, New York",4523,47.8,93.1,55.2,2342,1166,1176,274,45813.0,140,1008,4126,325,22,35,15,70,0.9122263984081362,0.07185496351978775,0.004864028299801017,0.007738226840592527,0.0033163829316825116,0.015476453681185054,0.49786507258753204,0.502134927412468
1400000US36029011000,"Census Tract 110, Erie County, New York",1897,39.7,104.4,57.8,818,623,195,72,50813.0,67,495,1665,64,16,0,0,4,0.8777016341591988,0.03373748023194518,0.008434370057986295,0.0,0.0,0.0021085925144965737,0.7616136919315404,0.23838630806845965
1400000US36029011100,"Census Tract 111, Erie County, New York",2100,42.4,102.7,55.1,883,800,83,49,59511.0,26,575,2028,29,12,0,1,78,0.9657142857142857,0.01380952380952381,0.005714285714285714,0.0,0.0004761904761904762,0.037142857142857144,0.9060022650056625,0.09399773499433749
1400000US36029011200,"Census Tract 112, Erie County, New York",7188,45.9,90.3,66.6,3115,2272,843,166,69038.0,106,1894,7100,46,0,0,19,90,0.9877573734001113,0.006399554813578186,0.0,0.0,0.0026432943795214247,0.012520868113522538,0.7293739967897271,0.27062600321027286
1400000US36029011300,"Census Tract 113, Erie County, New York",4383,50.7,82.0,57.5,2150,1644,506,194,55549.0,97,1162,4079,148,0,134,22,38,0.9306411133926534,0.03376682637462925,0.0,0.03057266712297513,0.005019393109742185,0.008669860825918321,0.7646511627906977,0.23534883720930233
1400000US36029011400,"Census Tract 114, Erie County, New York",2330,34.5,89.6,55.7,977,527,450,123,44519.0,93,601,2072,130,0,23,18,88,0.8892703862660944,0.055793991416309016,0.0,0.009871244635193134,0.007725321888412017,0.03776824034334764,0.5394063459570113,0.46059365404298874
1400000US36029011500,"Census Tract 115, Erie County, New York",1483,40.8,95.1,55.8,637,510,127,68,44125.0,58,363,1440,25,0,0,9,70,0.9710047201618341,0.016857720836142953,0.0,0.0,0.006068779501011463,0.04720161834120027,0.8006279434850864,0.19937205651491366
1400000US36029011600,"Census Tract 116, Erie County, New York",2088,43.1,91.9,65.7,1035,629,406,32,61375.0,0,562,1977,0,17,0,0,17,0.9468390804597702,0.0,0.008141762452107279,0.0,0.0,0.008141762452107279,0.6077294685990338,0.3922705314009662
1400000US36029011700,"Census Tract 117, Erie County, New York",3946,44.3,102.2,62.9,1882,1154,728,218,54697.0,58,862,3887,20,0,0,6,186,0.9850481500253421,0.00506842372022301,0.0,0.0,0.0015205271160669033,0.047136340598074,0.6131774707757705,0.38682252922422955
1400000US36029011800,"Census Tract 118, Erie County, New York",3767,42.8,92.6,55.7,1623,1171,452,102,62165.0,70,953,3673,58,23,0,13,33,0.9750464560658348,0.015396867533846562,0.006105654366870188,0.0,0.0034510220334483675,0.00876028670029201,0.7215033887861984,0.2784966112138016
1400000US36029012001,"Census Tract 120.01, Erie County, New York",4747,37.4,86.1,64.9,1929,1677,252,121,83338.0,64,1225,4657,43,11,0,0,48,0.9810406572572151,0.009058352643775016,0.0023172530018959344,0.0,0.0,0.010111649462818622,0.8693623639191291,0.13063763608087092
1400000US36029012002,"Census Tract 120.02, Erie County, New York",3425,50.1,101.5,70.3,1417,1203,214,45,75203.0,7,1059,3326,35,0,22,0,7,0.9710948905109489,0.010218978102189781,0.0,0.006423357664233576,0.0,0.0020437956204379564,0.8489767113620325,0.15102328863796755
1400000US36029012003,"Census Tract 120.03, Erie County, New York",4842,45.9,86.7,65.6,2056,1967,89,73,77000.0,0,1391,4777,3,0,19,9,49,0.986575795125981,0.0006195786864931846,0.0,0.00392399834779017,0.0018587360594795538,0.010119785212722016,0.9567120622568094,0.04328793774319066
1400000US36029012300,"Census Tract 123, Erie County, New York",3117,30.9,116.0,63.8,1358,638,720,369,32439.0,263,723,2348,339,0,0,237,395,0.7532884183509785,0.10875842155919153,0.0,0.0,0.07603464870067372,0.12672441450112287,0.4698085419734904,0.5301914580265096
1400000US36029012400,"Census Tract 124, Erie County, New York",1893,37.3,90.1,51.3,931,583,348,170,28359.0,121,356,1660,48,7,0,52,224,0.8769149498151083,0.025356576862123614,0.0036978341257263604,0.0,0.02746962493396725,0.11833069202324353,0.6262083780880774,0.37379162191192267
1400000US36029012501,"Census Tract 125.01, Erie County, New York",4710,41.4,81.6,63.0,2025,922,1103,356,39918.0,208,1257,4546,84,0,23,18,238,0.9651804670912951,0.017834394904458598,0.0,0.004883227176220807,0.003821656050955414,0.0505307855626327,0.4553086419753086,0.5446913580246914
1400000US36029012502,"Census Tract 125.02, Erie County, New York",1672,54.2,108.2,56.7,802,602,200,72,52308.0,40,430,1641,19,0,3,0,77,0.9814593301435407,0.011363636363636364,0.0,0.0017942583732057417,0.0,0.046052631578947366,0.7506234413965087,0.24937655860349128
1400000US36029012800,"Census Tract 128, Erie County, New York",2629,39.9,93.2,51.3,1183,681,502,160,48940.0,91,631,2505,22,74,0,2,90,0.9528337771015595,0.008368200836820083,0.02814758463294028,0.0,0.0007607455306200076,0.034233548877900345,0.5756551141166526,0.4243448858833474
1400000US36029012901,"Census Tract 129.01, Erie County, New York",7263,39.9,96.8,54.6,3230,1798,1432,544,51495.0,187,2002,6846,105,0,0,50,343,0.9425857083849649,0.014456836018174308,0.0,0.0,0.006884207627702052,0.047225664326036074,0.556656346749226,0.443343653250774
1400000US36029012902,"Census Tract 129.02, Erie County, New York",3545,50.7,74.1,67.1,1734,1008,726,248,57273.0,86,935,3418,94,0,15,9,50,0.9641748942172074,0.026516220028208744,0.0,0.004231311706629055,0.002538787023977433,0.014104372355430184,0.5813148788927336,0.4186851211072664
1400000US36029013001,"Census Tract 130.01, Erie County, New York",3084,41.2,88.4,51.4,1466,972,494,172,52500.0,64,745,2841,123,8,0,4,63,0.9212062256809338,0.03988326848249027,0.0025940337224383916,0.0,0.0012970168612191958,0.020428015564202335,0.6630286493860846,0.3369713506139154
1400000US36029013002,"Census Tract 130.02, Erie County, New York",5490,48.7,79.4,88.9,2446,2020,426,63,53511.0,0,1475,5350,6,0,68,66,94,0.9744990892531876,0.001092896174863388,0.0,0.01238615664845173,0.012021857923497269,0.017122040072859744,0.8258381030253475,0.17416189697465248
1400000US36029013101,"Census Tract 131.01, Erie County, New York",6611,44.0,89.6,61.8,2902,2329,573,115,73323.0,0,1883,6309,123,75,19,0,134,0.954318559975798,0.018605354711843897,0.011344728482831645,0.00287399788231735,0.0,0.020269248222659204,0.8025499655410062,0.19745003445899378
1400000US36029013102,"Census Tract 131.02, Erie County, New York",8584,41.8,99.5,63.0,3112,3051,61,116,82900.0,0,2386,8465,18,30,55,16,132,0.9861369990680335,0.002096924510717614,0.003494874184529357,0.006407269338303821,0.001863932898415657,0.01537744641192917,0.9803984575835476,0.01960154241645244
1400000US36029013201,"Census Tract 132.01, Erie County, New York",5947,48.7,86.8,57.7,2449,1866,583,129,64980.0,46,1668,5844,17,0,11,62,119,0.9826803430300992,0.002858584160080713,0.0,0.0018496721035816377,0.010425424583823777,0.02001008912056499,0.7619436504695795,0.23805634953042057
1400000US36029013202,"Census Tract 132.02, Erie County, New York",5245,46.3,86.0,71.2,1972,1554,418,81,93606.0,14,1470,5092,106,18,12,8,63,0.9708293612964728,0.020209723546234508,0.0034318398474737846,0.00228789323164919,0.001525262154432793,0.012011439466158246,0.7880324543610547,0.21196754563894524
1400000US36029013300,"Census Tract 133, Erie County, New York",3444,41.8,82.2,73.6,1426,1108,318,69,80526.0,25,932,3350,36,0,0,0,52,0.9727061556329849,0.010452961672473868,0.0,0.0,0.0,0.015098722415795587,0.7769985974754559,0.22300140252454417
1400000US36029013400,"Census Tract 134, Erie County, New York",6263,39.5,96.0,69.4,2645,1814,831,222,80130.0,46,1638,5963,20,0,150,24,27,0.9520996327638512,0.003193357815743254,0.0,0.023950183618074404,0.0038320293788919046,0.004311033051253393,0.6858223062381853,0.31417769376181476
